67,90,172,46,2,8,24
67,90,125,48,2,24,48
67,90,185,55,3,48,96
67,6,181,24,4,48,72
67,180,57,55,2,8,24
68,90,53,69,2,8,24
68,90,147,8,2,8,24
68,6,182,43,4,48,72
68,30,117,19,2,8,24
68,180,9,64,2,8,24
68,90,76,55,2,8,24
68,90,55,72,3,24,72
68,180,145,47,2,24,48
68,360,54,18,2,8,24
68,30,120,64,2,8,24
68,90,30,9,3,24,72
68,180,155,68,1,0,24
68,180,164,29,4,48,72
68,30,111,40,1,0,24
68,90,184,23,2,24,48
68,90,29,60,2,8,24
68,360,130,71,4,48,96
68,30,61,5,4,48,96
68,30,29,49,2,8,24
68,180,109,55,3,48,96
68,90,36,31,2,24,48
68,30,193,53,1,0,24
68,30,7,44,2,8,24
68,90,15,45,4,48,72
68,90,127,41,2,8,24
68,30,6,34,2,8,24
69,30,122,48,2,8,24
69,360,141,71,4,48,96
69,360,56,29,2,24,48
69,180,106,23,1,0,24
69,90,108,64,3,48,96
69,30,31,11,2,8,24
69,6,130,44,4,48,72
69,360,143,48,2,24,48
69,180,145,67,3,24,72
69,30,77,75,2,8,24
69,30,142,65,4,48,96
69,90,140,6,3,48,96
69,90,158,42,2,8,24
69,180,113,52,2,8,24
69,90,179,67,2,8,24
69,90,142,73,4,48,96
69,30,18,68,3,24,72
69,180,150,47,2,8,24
70,90,42,42,2,24,48
71,90,110,6,3,24,72
71,6,92,57,2,8,24
71,180,125,38,2,24,48
71,30,186,58,3,24,72
71,360,46,60,2,8,24
71,180,90,69,3,24,72
71,180,167,71,2,8,24
71,30,13,21,3,48,72
71,180,158,30,2,8,24
71,90,147,64,2,8,24
71,30,101,38,4,48,72
71,90,50,46,2,8,24
71,90,108,55,3,48,96
71,30,163,20,2,8,24
71,180,56,75,3,24,72
71,6,72,47,2,8,24
71,90,48,18,1,0,24
71,360,186,35,2,24,48
71,6,167,13,2,8,24
72,30,198,74,4,48,96
72,90,42,46,2,24,48
72,90,174,48,2,24,48
72,180,121,70,3,24,72
72,180,42,32,2,24,48
72,6,155,71,1,0,24
72,180,35,47,3,48,72
72,30,63,26,2,8,24
72,180,195,52,2,8,24
72,90,192,39,2,8,24
73,6,18,21,2,24,48
73,90,77,72,2,8,24
73,30,23,63,4,48,96
73,180,2,41,2,8,24
73,90,60,75,3,24,72
73,90,52,59,4,48,96
73,30,143,21,2,24,48
73,90,44,45,2,24,48
73,90,161,44,2,24,48
73,30,51,57,2,8,24
73,90,132,51,4,48,72
73,180,195,17,2,8,24
73,30,115,71,4,48,96
73,360,48,58,1,0,24
73,360,40,46,4,48,72
73,180,60,44,2,24,48
73,90,181,25,4,48,72
73,90,57,39,2,8,24
73,180,36,65,3,24,72
73,6,105,27,2,8,24
73,180,151,72,3,24,72
73,30,121,42,2,24,48
73,90,115,49,4,48,72
73,90,52,33,4,48,72
74,90,79,65,2,8,24
74,30,55,64,3,24,72
74,180,58,52,2,8,24
74,30,95,60,1,0,24
74,6,24,53,3,48,72
74,180,187,34,2,8,24
74,6,62,25,2,8,24
74,30,62,48,2,8,24
74,90,34,39,2,8,24
74,30,143,62,3,24,72
74,6,139,43,2,8,24
74,30,25,11,2,8,24
75,180,84,75,2,8,24
75,90,120,43,2,8,24
75,180,114,21,2,8,24
75,360,164,42,4,48,72
75,180,98,54,3,48,72
75,30,98,56,3,48,96
75,6,78,59,3,24,72
75,90,34,59,2,8,24
75,360,79,72,2,8,24
75,180,108,47,3,48,72
75,90,52,55,4,48,96
76,180,167,57,2,8,24
76,30,102,28,2,24,48
76,180,11,70,2,8,24
76,30,96,37,2,8,24
76,30,22,16,3,24,72
76,6,116,46,3,48,72
76,180,77,5,2,8,24
76,180,155,42,1,0,24
76,360,139,31,2,8,24
76,90,25,48,2,8,24
76,360,84,39,2,8,24
76,180,72,37,2,8,24
76,90,128,31,2,8,24
76,180,68,56,3,24,72
76,30,2,29,2,8,24
76,90,21,26,1,0,24
76,90,93,67,3,24,72
76,360,64,31,2,8,24
76,180,4,27,2,24,48
76,90,169,13,3,48,96
76,30,165,12,2,8,24
76,90,108,71,3,48,96
76,30,12,73,2,8,24
77,360,38,67,4,48,96
77,90,129,65,3,24,72
77,180,59,72,2,8,24
77,30,148,17,2,8,24
77,90,94,25,3,48,72
77,180,32,56,3,24,72
77,360,141,65,4,48,96
77,90,17,75,2,8,24
77,6,198,20,4,48,72
78,180,19,39,2,24,48
78,90,192,7,2,8,24
78,30,86,65,2,8,24
78,90,193,42,1,0,24
78,30,24,22,3,48,72
78,6,9,59,2,8,24
78,30,136,12,2,8,24
78,30,163,48,2,8,24
78,180,90,53,2,24,48
78,360,105,44,2,8,24
78,30,19,68,3,24,72
78,180,63,54,2,8,24
78,180,39,75,3,24,72
79,90,6,74,2,8,24
79,90,154,62,1,0,24
79,180,109,14,3,48,96
79,180,79,63,2,8,24
79,30,36,50,2,24,48
79,30,196,70,2,8,24
79,90,156,51,2,8,24
79,30,49,47,2,24,48
79,90,169,58,3,48,96
79,360,86,50,2,8,24
79,180,14,44,2,8,24
79,90,165,40,2,8,24
79,180,88,60,2,8,24
79,90,57,73,2,8,24
79,360,163,75,2,8,24
79,30,58,23,2,8,24
79,180,104,37,2,24,48
79,30,6,64,2,8,24
79,360,1,29,4,48,72
79,360,97,18,2,24,48
79,90,129,57,3,24,72
79,6,103,35,4,48,72
80,180,51,57,2,8,24
80,180,158,62,2,8,24
80,90,184,51,2,24,48
80,360,71,73,2,8,24
80,360,72,71,2,8,24
80,90,11,69,2,8,24
80,30,74,5,3,24,72
80,360,161,66,3,24,72
80,30,150,39,2,8,24
80,30,42,32,2,24,48
80,180,32,73,3,24,72
80,6,196,56,2,8,24
80,30,1,66,4,48,96
80,90,134,32,1,0,24
80,30,19,74,3,24,72
80,6,137,54,2,24,48
80,30,47,51,2,24,48
80,30,127,56,2,8,24
80,90,40,44,4,48,72
80,360,96,58,2,8,24
80,90,60,50,2,24,48
80,90,44,21,2,24,48
80,90,36,35,2,24,48
81,90,101,40,4,48,72
81,30,138,70,4,48,96
81,360,88,58,2,8,24
81,30,145,48,2,24,48
81,180,2,69,2,8,24
81,180,123,42,2,24,48
81,90,135,13,2,8,24
81,90,128,24,2,8,24
81,90,200,65,2,8,24
81,180,180,69,2,8,24
81,90,41,56,1,0,24
82,180,151,58,3,24,72
82,90,94,65,3,48,96
82,90,104,57,3,24,72
82,180,149,62,3,24,72
82,6,90,9,3,24,72
82,90,16,64,3,24,72
82,30,42,46,2,24,48
82,90,58,74,2,8,24
82,90,188,56,2,8,24
82,90,115,54,4,48,72
82,90,65,20,2,24,48
82,180,100,38,2,8,24
82,180,168,56,4,48,96
82,180,190,66,2,8,24
82,6,98,52,3,48,72
82,180,111,65,1,0,24
82,180,33,59,2,8,24
82,360,167,51,2,8,24
82,90,185,74,3,48,96
82,30,9,13,2,8,24
83,180,140,70,3,48,96
83,6,93,9,3,24,72
83,30,132,34,4,48,72
83,90,83,47,2,8,24
83,360,171,59,3,48,96
83,30,26,61,3,24,72
83,30,170,70,3,24,72
83,180,189,18,2,8,24
83,30,11,64,2,8,24
83,180,129,55,3,24,72
83,30,52,9,4,48,96
83,30,73,24,2,8,24
83,90,36,59,3,24,72
83,30,63,8,2,8,24
83,30,20,59,2,8,24
83,90,81,30,2,8,24
83,180,52,25,4,48,72
83,180,186,34,2,24,48
83,180,144,49,1,0,24
83,90,113,19,2,8,24
83,180,24,30,3,48,72
84,6,187,52,2,8,24
84,90,110,39,2,24,48
84,30,185,57,3,48,96
84,180,71,35,2,8,24
84,90,164,74,4,48,96
85,30,162,64,3,24,72
85,90,124,36,2,8,24
85,90,37,65,2,8,24
85,180,41,58,1,0,24
85,360,178,73,2,8,24
85,90,187,23,2,8,24
85,180,120,36,2,8,24
85,90,11,52,2,8,24
85,30,155,26,1,0,24
85,90,50,41,2,8,24
85,180,75,66,3,24,72
85,360,97,69,3,24,72
85,90,9,46,2,8,24
85,90,21,74,1,0,24
85,180,48,30,1,0,24
85,30,138,26,4,48,72
85,180,111,35,1,0,24
85,180,165,75,2,8,24
85,180,25,60,2,8,24
85,6,168,35,4,48,72
85,90,42,53,2,24,48
85,360,120,65,2,8,24
85,30,64,11,2,8,24
85,360,143,49,2,24,48
85,6,17,66,2,8,24
85,30,42,67,3,24,72
85,30,188,50,2,8,24
86,360,53,71,2,8,24
86,360,159,70,3,24,72
86,90,26,55,3,24,72
86,360,186,73,3,24,72
86,30,65,72,3,24,72
86,30,148,49,2,8,24
86,30,112,74,3,24,72
86,30,106,33,1,0,24
86,30,94,29,3,48,72
86,180,62,24,2,8,24
87,30,73,64,2,8,24
87,90,51,46,2,8,24
87,30,143,31,2,24,48
87,360,21,54,1,0,24
87,30,112,47,2,24,48
87,90,49,65,3,24,72
87,30,69,32,2,8,24
87,180,70,33,2,24,48
87,90,38,21,4,48,72
87,90,156,7,2,8,24
87,90,72,72,2,8,24
88,90,36,53,2,24,48
88,180,29,40,2,8,24
88,6,91,47,2,8,24
88,30,68,29,2,24,48
88,90,178,46,2,8,24
88,180,105,23,2,8,24
88,90,149,60,3,24,72
88,6,116,34,3,48,72
88,6,55,66,3,24,72
88,30,142,17,4,48,72
88,90,17,56,2,8,24
88,360,74,61,3,24,72
88,30,142,72,4,48,96
88,30,106,27,1,0,24
88,30,29,54,2,8,24
89,90,65,21,2,24,48
89,6,111,65,1,0,24
89,6,5,57,3,24,72
89,180,57,53,2,8,24
89,30,130,58,4,48,96
89,6,93,45,2,24,48
89,30,122,48,2,8,24
89,30,193,33,1,0,24
89,90,30,24,2,24,48
89,360,149,54,2,24,48
89,30,114,46,2,8,24
89,360,155,63,1,0,24
89,30,166,14,3,24,72
89,360,147,66,2,8,24
89,360,50,17,2,8,24
89,90,20,50,2,8,24
89,6,180,60,2,8,24
90,6,44,47,2,24,48
90,6,89,28,2,8,24
90,180,179,32,2,8,24
90,180,154,70,1,0,24
90,6,109,61,3,48,96
90,180,149,62,3,24,72
90,90,11,74,2,8,24
90,180,60,71,3,24,72
90,360,174,57,3,24,72
90,180,18,58,3,24,72
90,90,21,17,1,0,24
90,6,148,74,2,8,24
90,90,169,59,3,48,96
90,360,183,40,3,48,72
90,180,106,75,1,0,24
90,180,84,64,2,8,24
90,6,190,25,2,8,24
90,6,166,68,3,24,72
90,6,62,72,2,8,24
90,90,179,67,2,8,24
90,30,121,34,2,24,48
90,180,93,69,3,24,72
90,180,127,70,2,8,24
90,180,136,11,2,8,24
90,90,69,44,2,8,24
90,180,174,66,3,24,72
90,180,77,68,2,8,24
90,180,176,71,3,24,72
90,90,199,28,2,8,24
90,180,47,38,2,24,48
91,180,163,70,2,8,24
91,30,37,57,2,8,24
91,30,53,28,2,8,24
91,180,107,72,3,24,72
91,180,83,6,2,8,24
91,30,72,68,2,8,24
91,30,67,7,4,48,96
91,180,111,61,1,0,24
91,180,139,7,2,8,24
91,360,134,58,1,0,24
91,90,52,21,4,48,72
91,90,104,27,2,24,48
91,30,73,53,2,8,24
91,180,150,28,2,8,24
92,180,17,34,2,8,24
92,30,99,17,4,48,72
92,90,126,37,2,8,24
92,90,10,75,3,24,72
92,90,94,69,3,48,96
92,180,120,70,2,8,24
92,180,75,10,3,24,72
92,360,78,9,3,24,72
92,90,198,28,4,48,72
92,90,58,36,2,8,24
92,6,116,59,3,48,96
92,180,128,41,2,8,24
92,90,98,49,3,48,72
92,180,5,71,3,24,72
92,6,135,10,2,8,24
92,6,200,68,2,8,24
93,90,31,69,2,8,24
93,180,108,44,3,48,72
93,90,12,37,2,8,24
93,30,199,70,2,8,24
93,90,197,29,4,48,72
93,6,151,36,2,24,48
93,90,177,35,2,8,24
93,90,182,33,4,48,72
94,6,32,54,2,24,48
94,30,138,26,4,48,72
94,90,195,71,2,8,24
94,90,48,45,1,0,24
94,90,150,42,2,8,24
94,90,164,46,4,48,72
94,30,31,25,2,8,24
94,30,152,23,2,24,48
94,90,50,38,2,8,24
94,180,4,33,2,24,48
94,180,116,70,3,48,96
94,180,125,48,2,24,48
94,90,117,68,2,8,24
94,90,131,15,3,24,72
94,30,61,17,4,48,72
94,90,117,71,2,8,24
94,90,183,19,3,48,72
94,180,97,40,2,24,48
94,30,8,41,2,8,24
94,6,179,5,2,8,24
94,90,47,56,3,24,72
94,90,36,61,3,24,72
94,6,75,40,2,24,48
94,360,43,10,2,8,24
94,30,27,53,2,24,48
94,30,118,56,3,48,96
94,6,31,14,2,8,24
95,90,92,73,2,8,24
95,360,125,45,2,24,48
95,180,176,48,2,24,48
95,90,99,25,4,48,72
95,30,47,64,3,24,72
95,180,92,73,2,8,24
95,180,75,33,2,24,48
95,180,43,73,2,8,24
95,360,190,24,2,8,24
95,180,198,54,4,48,72
95,30,82,21,2,24,48
95,90,185,19,3,48,72
95,30,152,34,2,24,48
95,90,166,74,3,24,72
95,90,48,43,1,0,24
95,90,116,34,3,48,72
95,30,33,41,2,8,24
95,90,80,41,4,48,72
95,360,95,33,1,0,24
95,30,118,67,3,48,96
96,180,142,18,4,48,72
96,360,79,32,2,8,24
96,6,190,50,2,8,24
96,30,15,34,4,48,72
96,30,4,65,3,24,72
96,90,50,64,2,8,24
96,90,133,28,2,24,48
96,6,75,58,3,24,72
96,180,7,50,2,8,24
96,30,161,67,3,24,72
96,30,174,28,2,24,48
96,90,30,47,2,24,48
96,180,73,43,2,8,24
96,180,134,67,1,0,24
97,90,86,42,2,8,24
97,90,133,19,2,24,48
97,30,70,66,3,24,72
97,180,190,41,2,8,24
97,30,52,67,4,48,96
97,30,57,30,2,8,24
97,180,2,35,2,8,24
97,360,88,69,2,8,24
97,90,193,46,1,0,24
97,90,30,73,3,24,72
97,6,173,75,2,8,24
97,90,23,56,4,48,96
97,30,136,46,2,8,24
97,6,160,46,4,48,72
97,360,9,22,2,8,24
97,90,118,47,3,48,72
97,30,138,68,4,48,96
97,30,42,68,3,24,72
97,6,171,31,3,48,72
97,90,36,56,3,24,72
97,30,76,41,2,8,24
97,30,188,58,2,8,24
97,90,189,72,2,8,24
97,30,148,45,2,8,24
97,30,85,61,3,24,72
98,180,2,38,2,8,24
98,30,29,61,2,8,24
99,90,119,57,4,48,96
99,30,63,66,2,8,24
99,90,110,66,3,24,72
99,180,53,22,2,8,24
99,360,107,42,2,24,48
99,180,108,53,3,48,72
99,30,146,50,2,8,24
99,90,168,32,4,48,72
99,90,84,12,2,8,24
99,90,28,43,2,8,24
99,30,68,63,3,24,72
99,90,55,44,2,24,48
99,30,168,62,4,48,96
99,30,60,20,2,24,48
99,30,3,64,2,8,24
99,30,51,66,2,8,24
99,90,151,14,3,24,72
99,180,68,52,2,24,48
99,30,107,50,2,24,48
99,30,59,9,2,8,24
99,30,76,61,2,8,24
99,90,3,44,2,8,24
99,30,183,14,3,48,96
99,90,188,9,2,8,24
100,180,93,9,3,24,72
100,90,58,18,2,8,24
100,90,18,50,2,24,48
100,180,92,50,2,8,24
100,90,127,17,2,8,24
100,90,196,37,2,8,24
100,90,76,45,2,8,24
100,360,178,56,2,8,24
101,90,113,54,2,8,24
101,90,126,73,2,8,24
101,180,113,66,2,8,24
102,180,52,75,4,48,96
102,6,83,36,2,8,24
103,30,70,44,2,24,48
103,30,118,18,3,48,72
103,180,82,19,2,24,48
103,30,30,52,2,24,48
103,90,81,61,2,8,24
103,90,102,60,3,24,72
103,90,186,63,3,24,72
103,6,103,73,4,48,96
103,30,127,75,2,8,24
103,180,151,39,2,24,48
103,360,18,16,3,24,72
103,90,83,67,2,8,24
103,30,32,37,2,24,48
103,30,42,33,2,24,48
103,90,156,57,2,8,24
103,90,112,67,3,24,72
103,180,108,41,3,48,72
103,180,196,19,2,8,24
103,90,159,74,3,24,72
103,90,200,53,2,8,24
103,90,91,36,2,8,24
103,180,11,12,2,8,24
103,90,127,9,2,8,24
103,30,100,23,2,8,24
103,30,151,42,2,24,48
104,6,126,55,2,8,24
104,90,42,52,2,24,48
104,180,81,44,2,8,24
104,90,42,47,2,24,48
104,6,99,10,4,48,96
104,30,180,30,2,8,24
104,180,123,31,2,24,48
104,6,14,50,2,8,24
104,90,196,48,2,8,24
104,6,52,59,4,48,96
104,90,12,24,2,8,24
104,90,1,41,4,48,72
104,30,67,35,4,48,72
104,90,161,52,2,24,48
104,6,24,64,3,48,96
104,6,93,46,2,24,48
104,30,166,66,3,24,72
104,30,2,14,2,8,24
104,6,131,53,2,24,48
104,30,186,34,2,24,48
104,360,118,69,3,48,96
104,6,200,58,2,8,24
105,180,148,41,2,8,24
105,90,108,26,3,48,72
105,6,103,19,4,48,72
105,90,138,71,4,48,96
105,90,152,5,3,24,72
105,180,177,21,2,8,24
105,90,12,23,2,8,24
105,90,25,67,2,8,24
105,30,176,51,2,24,48
105,30,85,37,2,24,48
105,180,39,74,3,24,72
105,30,88,74,2,8,24
105,6,109,39,3,48,72
105,360,118,72,3,48,96
105,90,159,57,3,24,72
105,180,86,6,2,8,24
105,30,21,43,1,0,24
105,90,56,49,2,24,48
105,90,6,61,2,8,24
105,180,146,75,2,8,24
105,180,92,60,2,8,24
105,180,8,32,2,8,24
105,30,95,42,1,0,24
105,90,117,43,2,8,24
105,180,132,37,4,48,72
106,30,4,53,2,24,48
106,180,128,72,2,8,24
106,30,21,29,1,0,24
106,180,182,69,4,48,96
106,90,110,52,2,24,48
106,180,194,71,2,8,24
106,90,113,22,2,8,24
106,90,158,70,2,8,24
106,6,45,69,4,48,96
106,30,179,67,2,8,24
106,180,98,36,3,48,72
106,90,155,47,1,0,24
106,30,1,64,4,48,96
106,6,139,55,2,8,24
107,30,148,52,2,8,24
108,30,194,38,2,8,24
108,90,77,45,2,8,24
108,6,118,51,3,48,72
108,180,144,58,1,0,24
108,30,53,54,2,8,24
108,360,121,72,3,24,72
109,360,179,31,2,8,24
109,90,127,60,2,8,24
109,30,194,68,2,8,24
109,180,84,59,2,8,24
109,90,105,63,2,8,24
110,90,4,75,3,24,72
110,180,94,63,3,48,96
110,360,57,44,2,8,24
110,180,100,69,2,8,24
110,30,60,6,3,24,72
110,90,19,56,3,24,72
110,30,66,57,2,8,24
111,6,157,15,3,24,72
111,180,161,29,2,24,48
111,90,164,62,4,48,96
111,30,141,54,4,48,72
111,360,19,66,3,24,72
111,90,59,70,2,8,24
111,180,197,20,4,48,72
111,180,44,69,3,24,72
111,90,111,58,1,0,24
111,180,39,42,2,24,48
111,30,114,55,2,8,24
111,30,160,60,4,48,96
111,180,140,57,3,48,96
112,180,3,51,2,8,24
112,30,120,13,2,8,24
112,90,54,42,2,8,24
112,90,34,25,2,8,24
112,90,85,13,3,24,72
112,180,146,50,2,8,24
112,360,32,72,3,24,72
112,90,114,39,2,8,24
112,360,52,41,4,48,72
112,6,70,47,2,24,48
112,180,175,25,2,24,48
112,180,125,68,3,24,72
112,180,119,26,4,48,72
112,360,65,36,2,24,48
112,180,48,9,1,0,24
112,30,133,73,3,24,72
112,90,123,25,2,24,48
112,30,161,65,3,24,72
113,180,137,64,3,24,72
113,180,147,18,2,8,24
113,30,160,48,4,48,72
113,30,2,65,2,8,24
113,30,65,68,3,24,72
113,30,36,25,2,24,48
113,90,64,64,2,8,24
113,30,7,30,2,8,24
113,90,100,37,2,8,24
113,360,56,42,2,24,48
113,360,18,18,2,24,48
113,180,153,74,3,24,72
113,30,158,7,2,8,24
113,6,188,67,2,8,24
113,180,117,47,2,8,24
113,180,130,71,4,48,96
114,6,126,57,2,8,24
114,90,10,62,3,24,72
114,30,167,17,2,8,24
114,90,64,30,2,8,24
114,90,79,39,2,8,24
114,30,68,53,2,24,48
115,360,117,49,2,8,24
115,30,149,35,2,24,48
115,30,39,14,3,24,72
115,30,106,72,1,0,24
115,30,63,59,2,8,24
115,180,102,27,2,24,48
115,180,94,65,3,48,96
115,180,74,6,3,24,72
115,90,22,55,3,24,72
115,30,112,71,3,24,72
115,360,177,65,2,8,24
115,90,68,60,3,24,72
115,30,49,47,2,24,48
115,30,196,69,2,8,24
115,90,156,72,2,8,24
115,6,28,46,2,8,24
115,180,107,38,2,24,48
115,30,38,24,4,48,72
115,360,69,38,2,8,24
116,6,175,11,3,24,72
116,180,146,33,2,8,24
116,90,145,7,3,24,72
116,360,69,36,2,8,24
116,90,41,38,1,0,24
116,30,53,10,2,8,24
116,360,112,31,2,24,48
116,180,197,34,4,48,72
116,360,115,47,4,48,72
116,90,8,61,2,8,24
116,90,156,69,2,8,24
116,90,121,70,3,24,72
116,30,162,8,3,24,72
116,30,111,29,1,0,24
116,30,188,54,2,8,24
116,90,143,24,2,24,48
116,360,105,73,2,8,24
116,90,99,33,4,48,72
116,180,120,56,2,8,24
116,180,117,74,2,8,24
116,30,5,66,3,24,72
116,30,109,8,3,48,96
116,180,20,11,2,8,24
117,30,90,45,2,24,48
117,90,15,50,4,48,72
117,360,170,47,2,24,48
117,180,24,59,3,48,96
117,360,133,67,3,24,72
117,90,83,17,2,8,24
117,30,143,63,3,24,72
117,30,50,13,2,8,24
117,360,160,41,4,48,72
117,180,38,9,4,48,96
117,30,187,45,2,8,24
117,30,160,53,4,48,72
117,90,200,45,2,8,24
117,90,87,44,2,24,48
117,180,163,48,2,8,24
117,180,32,7,3,24,72
117,90,46,57,2,8,24
117,180,52,35,4,48,72
117,30,178,32,2,8,24
117,30,168,63,4,48,96
117,30,53,71,2,8,24
117,360,188,49,2,8,24
117,6,99,58,4,48,96
117,90,60,39,2,24,48
118,30,115,36,4,48,72
118,30,125,62,3,24,72
118,6,179,38,2,8,24
118,360,110,69,3,24,72
118,90,200,37,2,8,24
118,180,120,55,2,8,24
118,90,47,33,2,24,48
118,360,53,46,2,8,24
118,90,45,34,4,48,72
118,30,128,57,2,8,24
118,90,178,50,2,8,24
118,90,48,33,1,0,24
118,360,166,56,3,24,72
118,360,122,75,2,8,24
118,180,42,58,3,24,72
118,180,63,73,2,8,24
118,30,35,48,3,48,72
118,6,29,54,2,8,24
118,30,32,24,2,24,48
118,180,133,58,3,24,72
118,360,26,10,3,24,72
118,90,29,66,2,8,24
118,180,82,36,2,24,48
119,30,94,60,3,48,96
119,180,136,66,2,8,24
119,30,70,71,3,24,72
119,90,182,46,4,48,72
119,90,105,44,2,8,24
119,90,4,28,2,24,48
119,30,168,39,4,48,72
119,180,97,7,3,24,72
119,30,2,69,2,8,24
119,180,44,42,2,24,48
119,6,130,67,4,48,96
119,180,133,60,3,24,72
120,30,58,53,2,8,24
120,30,161,72,3,24,72
120,360,167,37,2,8,24
120,180,170,49,2,24,48
120,360,180,29,2,8,24
120,360,65,21,2,24,48
120,90,191,34,1,0,24
120,6,177,26,2,8,24
121,6,146,33,2,8,24
121,180,81,57,2,8,24
121,6,191,49,1,0,24
121,360,45,29,4,48,72
121,6,110,68,3,24,72
121,90,177,49,2,8,24
121,180,27,63,3,24,72
121,180,143,67,3,24,72
121,30,113,31,2,8,24
121,180,80,26,4,48,72
121,30,61,60,4,48,96
121,360,12,8,2,8,24
121,180,197,55,4,48,96
121,90,155,26,1,0,24
121,180,171,8,3,48,96
121,180,146,47,2,8,24
121,30,73,63,2,8,24
121,6,102,68,3,24,72
121,90,154,61,1,0,24
121,180,37,31,2,8,24
121,90,56,65,3,24,72
121,180,163,31,2,8,24
121,180,107,31,2,24,48
121,30,12,19,2,8,24
121,90,85,17,2,24,48
121,180,52,31,4,48,72
121,360,157,20,2,24,48
121,90,83,57,2,8,24
121,180,3,75,2,8,24
122,30,61,75,4,48,96
122,90,86,74,2,8,24
122,30,61,53,4,48,72
122,30,157,68,3,24,72
122,180,140,37,3,48,72
122,6,60,7,3,24,72
122,30,175,31,2,24,48
123,90,175,29,2,24,48
123,360,178,30,2,8,24
123,30,84,36,2,8,24
123,30,21,51,1,0,24
123,360,76,73,2,8,24
123,90,198,27,4,48,72
123,360,167,63,2,8,24
123,360,178,60,2,8,24
123,6,34,58,2,8,24
123,6,132,47,4,48,72
123,6,77,27,2,8,24
123,90,41,12,1,0,24
123,180,183,58,3,48,96
124,6,64,53,2,8,24
124,30,200,51,2,8,24
124,90,56,29,2,24,48
124,6,33,50,2,8,24
124,180,189,67,2,8,24
124,6,200,20,2,8,24
124,360,187,48,2,8,24
124,90,39,16,3,24,72
124,180,158,44,2,8,24
124,180,71,42,2,8,24
125,180,140,27,3,48,72
125,30,88,54,2,8,24
125,30,165,72,2,8,24
125,30,187,50,2,8,24
125,90,22,65,3,24,72
125,180,118,30,3,48,72
125,90,97,18,2,24,48
125,30,169,43,3,48,72
125,90,16,65,3,24,72
125,30,64,62,2,8,24
125,30,33,72,2,8,24
125,90,184,28,2,24,48
125,90,64,68,2,8,24
125,90,189,64,2,8,24
125,30,88,50,2,8,24
125,6,96,59,2,8,24
125,90,118,35,3,48,72
125,30,75,10,3,24,72
125,180,176,68,3,24,72
125,90,8,42,2,8,24
125,30,148,8,2,8,24
125,180,101,6,4,48,96
125,30,37,8,2,8,24
125,360,142,35,4,48,72
125,180,182,65,4,48,96
125,180,37,40,2,8,24
125,30,79,23,2,8,24
126,180,191,22,1,0,24
126,90,97,17,2,24,48
126,180,173,62,2,8,24
126,90,172,60,2,8,24
126,180,170,25,2,24,48
126,180,108,66,3,48,96
126,30,11,49,2,8,24
126,30,127,49,2,8,24
126,180,87,59,3,24,72
126,30,179,10,2,8,24
126,30,96,50,2,8,24
126,360,43,52,2,8,24
126,180,63,53,2,8,24
126,30,90,9,3,24,72
126,180,127,25,2,8,24
126,30,5,13,3,24,72
126,360,120,58,2,8,24
126,180,24,73,3,48,96
126,180,102,38,2,24,48
126,30,17,33,2,8,24
126,30,104,32,2,24,48
126,6,165,71,2,8,24
126,360,7,50,2,8,24
126,90,166,40,2,24,48
126,30,20,5,2,8,24
127,180,176,35,2,24,48
127,30,12,74,2,8,24
127,90,48,50,1,0,24
127,90,124,23,2,8,24
127,30,90,71,3,24,72
127,30,69,28,2,8,24
127,180,30,41,2,24,48
127,180,115,73,4,48,96
127,30,180,32,2,8,24
127,90,30,48,2,24,48
127,90,81,61,2,8,24
127,30,119,71,4,48,96
127,30,83,14,2,8,24
127,180,70,74,3,24,72
127,180,188,11,2,8,24
128,180,148,12,2,8,24
129,180,43,66,2,8,24
129,30,175,66,3,24,72
129,90,7,61,2,8,24
130,90,146,47,2,8,24
130,90,193,75,1,0,24
130,180,198,69,4,48,96
130,90,107,54,2,24,48
130,90,40,47,4,48,72
130,90,38,11,4,48,96
130,90,126,54,2,8,24
131,30,15,65,4,48,96
131,90,53,67,2,8,24
131,6,148,13,2,8,24
131,180,96,75,2,8,24
131,6,66,31,2,8,24
131,90,92,73,2,8,24
131,90,175,61,3,24,72
131,180,145,31,2,24,48
132,90,28,64,2,8,24
132,180,25,46,2,8,24
133,90,34,48,2,8,24
133,180,150,18,2,8,24
134,90,185,66,3,48,96
134,90,16,73,3,24,72
134,6,120,60,2,8,24
135,90,152,30,2,24,48
135,30,176,71,3,24,72
135,90,46,19,2,8,24
135,180,39,74,3,24,72
135,90,174,62,3,24,72
135,30,95,47,1,0,24
135,30,152,65,3,24,72
135,6,78,36,2,24,48
135,180,91,44,2,8,24
135,30,141,56,4,48,96
135,30,186,18,2,24,48
135,30,115,66,4,48,96
135,180,175,65,3,24,72
135,180,17,57,2,8,24
135,90,121,35,2,24,48
135,90,39,59,3,24,72
135,180,151,19,2,24,48
135,30,150,35,2,8,24
135,90,114,20,2,8,24
135,360,57,35,2,8,24
135,90,41,50,1,0,24
135,30,7,56,2,8,24
135,6,33,47,2,8,24
135,90,25,66,2,8,24
135,180,81,7,2,8,24
135,180,1,52,4,48,72

